"Candidate_ID";"Job_ID";"Recruitment_Source";"Department";"Job_Role";"Location";"Education_Level";"Experience_Level";"Recruiter";"Application_Date";"Screening_Date";"Interview_Date";"Offer_Date";"Hire_Date";"Candidate_Status";"Rejection_Reason";"Offered_Salary_EUR";"Hiring_Cost_EUR";"Time_to_Screen_Days";"Time_to_Interview_Days";"Time_to_Offer_Days";"Time_to_Hire_Days";"Application_to_Screen_Days";"Screen_to_Interview_Days";"Interview_to_Offer_Days";"Offer_to_Hire_Days";"Calculated_Time_to_Hire_Days";"Reached_Screening";"Reached_Interview";"Received_Offer";"Hired_Flag"
"C07763";"J016";"Job Board";"Operations";"Operations Analyst";"Stuttgart";"Master";"2-4 years";"Michael Wagner";"2024-03-22";"";"";"";"";"Rejected at Application";"No Response";41500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07764";"J028";"University/Career Fair";"Sales";"Account Executive";"Remote";"PhD";"2-4 years";"Maria Keller";"2025-05-13";"";"";"";"";"Rejected at Application";"Insufficient Experience";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07765";"J015";"Employee Referral";"Operations";"Operations Analyst";"Karlsruhe";"Bachelor";"8-10 years";"Sophie Hoffmann";"2025-01-10";"";"";"";"";"Rejected at Application";"Position Filled";67500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07766";"J022";"Company Website";"Technology";"Software Developer";"Berlin";"Bachelor";"5-7 years";"Sophie Hoffmann";"2025-02-04";"2025-02-06";"2025-02-12";"2025-02-14";"2025-02-26";"Hired";"";63500.0;2821.0;"2";"8";"10";"22";2;6;2;12;22;1;1;1;1
"C07767";"J027";"Indeed";"Technology";"IT Support Specialist";"Hamburg";"High School";"0-1 years";"Laura Becker";"2024-10-22";"";"";"";"";"Rejected at Application";"Incomplete Application";68000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07768";"J014";"Company Website";"Human Resources";"Recruitment Specialist";"Berlin";"Bachelor";"5-7 years";"Maria Keller";"2024-02-18";"";"";"";"";"Rejected at Application";"Position Filled";44500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07769";"J009";"LinkedIn";"Sales";"Business Development Representative";"Stuttgart";"Master";"2-4 years";"Maria Keller";"2025-04-03";"";"";"";"";"Rejected at Application";"Insufficient Experience";42500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07770";"J030";"LinkedIn";"Technology";"Software Developer";"Berlin";"PhD";"2-4 years";"Laura Becker";"2024-01-12";"";"";"";"";"Rejected at Application";"Incomplete Application";62500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07771";"J007";"Company Website";"Operations";"Supply Chain Specialist";"Remote";"Bachelor";"8-10 years";"Daniel Weber";"2025-01-18";"";"";"";"";"Rejected at Application";"No Response";62500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07772";"J002";"LinkedIn";"Finance";"Finance Officer";"Munich";"High School";"2-4 years";"Anna Schmidt";"2025-01-14";"";"";"";"";"Rejected at Application";"Incomplete Application";69500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07773";"J018";"LinkedIn";"Sales";"Account Executive";"Berlin";"Bachelor";"5-7 years";"Michael Wagner";"2025-07-08";"2025-07-11";"2025-07-18";"";"";"Rejected After Interview";"Position Filled";41500.0;0.0;"3";"10";"";"";3;7;0;0;0;1;1;0;0
"C07774";"J030";"LinkedIn";"Technology";"BI Analyst";"Karlsruhe";"Bachelor";"8-10 years";"Thomas Fischer";"2025-07-03";"2025-07-13";"2025-07-21";"2025-07-27";"2025-08-10";"Hired";"";84000.0;2759.0;"10";"18";"24";"38";10;8;6;14;38;1;1;1;1
"C07775";"J003";"Indeed";"Operations";"Operations Coordinator";"Remote";"PhD";"2-4 years";"Laura Becker";"2025-11-20";"";"";"";"";"Rejected at Application";"Insufficient Experience";56500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07776";"J026";"University/Career Fair";"Technology";"Data Analyst";"Karlsruhe";"Bachelor";"2-4 years";"Michael Wagner";"2026-03-10";"";"";"";"";"Rejected at Application";"Not Eligible";65000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07777";"J025";"Job Board";"Human Resources";"HR Analyst";"Pforzheim";"Bachelor";"5-7 years";"Thomas Fischer";"2025-04-11";"";"";"";"";"Rejected at Application";"Incomplete Application";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07778";"J028";"LinkedIn";"Technology";"BI Analyst";"Stuttgart";"Bachelor";"5-7 years";"Daniel Weber";"2025-06-28";"2025-07-01";"";"";"";"Rejected After Screening";"Not Eligible";77500.0;0.0;"3";"";"";"";3;0;0;0;0;1;0;0;0
"C07779";"J013";"LinkedIn";"Operations";"Operations Coordinator";"Remote";"Bachelor";"10+ years";"Anna Schmidt";"2025-04-17";"";"";"";"";"Rejected at Application";"Insufficient Experience";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07780";"J008";"University/Career Fair";"Marketing";"Marketing Coordinator";"Frankfurt";"Master";"8-10 years";"Laura Becker";"2025-03-20";"2025-03-26";"2025-04-09";"";"";"Rejected After Interview";"Failed Interview";44000.0;0.0;"6";"20";"";"";6;14;0;0;0;1;1;0;0
"C07781";"J016";"LinkedIn";"Technology";"BI Analyst";"Karlsruhe";"Bachelor";"2-4 years";"Laura Becker";"2025-07-01";"";"";"";"";"Rejected at Application";"Position Filled";81000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07782";"J005";"Recruitment Agency";"Sales";"Sales Executive";"Stuttgart";"Master";"5-7 years";"Laura Becker";"2024-06-09";"2024-06-14";"";"";"";"Rejected After Screening";"Not Eligible";60000.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C07783";"J026";"LinkedIn";"Sales";"Account Executive";"Remote";"Master";"2-4 years";"Anna Schmidt";"2024-01-30";"";"";"";"";"Rejected at Application";"Position Filled";55000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07784";"J020";"Employee Referral";"Operations";"Operations Coordinator";"Stuttgart";"High School";"0-1 years";"Sophie Hoffmann";"2024-05-23";"";"";"";"";"Rejected at Application";"Incomplete Application";46000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07785";"J015";"Indeed";"Sales";"Account Executive";"Berlin";"High School";"2-4 years";"David Müller";"2024-06-04";"";"";"";"";"Rejected at Application";"Incomplete Application";73500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07786";"J016";"Recruitment Agency";"Human Resources";"HR Coordinator";"Frankfurt";"Bachelor";"2-4 years";"Maria Keller";"2025-07-11";"2025-07-16";"2025-07-23";"";"";"Rejected After Interview";"Skills Mismatch";41000.0;0.0;"5";"12";"";"";5;7;0;0;0;1;1;0;0
"C07787";"J022";"Company Website";"Sales";"Account Executive";"Berlin";"Bachelor";"5-7 years";"Anna Schmidt";"2024-04-07";"";"";"";"";"Rejected at Application";"Position Filled";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07788";"J016";"LinkedIn";"Marketing";"Marketing Analyst";"Berlin";"Bachelor";"5-7 years";"David Müller";"2024-11-19";"";"";"";"";"Rejected at Application";"Not Eligible";58500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07789";"J026";"Indeed";"Marketing";"Marketing Analyst";"Hamburg";"High School";"2-4 years";"Michael Wagner";"2024-04-06";"";"";"";"";"Rejected at Application";"Incomplete Application";40500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07790";"J028";"Company Website";"Finance";"Finance Officer";"Stuttgart";"High School";"8-10 years";"Thomas Fischer";"2024-05-22";"";"";"";"";"Rejected at Application";"No Response";53500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07791";"J029";"Social Media";"Sales";"Account Executive";"Munich";"High School";"8-10 years";"Daniel Weber";"2025-08-08";"";"";"";"";"Rejected at Application";"Position Filled";54500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07792";"J019";"Company Website";"Technology";"Software Developer";"Stuttgart";"Master";"5-7 years";"Anna Schmidt";"2024-12-29";"";"";"";"";"Rejected at Application";"Insufficient Experience";78000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07793";"J023";"LinkedIn";"Operations";"Operations Analyst";"Munich";"Master";"2-4 years";"Daniel Weber";"2026-01-10";"";"";"";"";"Rejected at Application";"Not Eligible";67000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07794";"J010";"Company Website";"Technology";"BI Analyst";"Frankfurt";"Bachelor";"2-4 years";"Anna Schmidt";"2025-11-02";"";"";"";"";"Rejected at Application";"Not Eligible";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07795";"J002";"LinkedIn";"Technology";"BI Analyst";"Frankfurt";"Bachelor";"0-1 years";"Daniel Weber";"2024-08-13";"";"";"";"";"Rejected at Application";"Insufficient Experience";66500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07796";"J013";"Job Board";"Sales";"Business Development Representative";"Remote";"PhD";"2-4 years";"David Müller";"2024-03-12";"";"";"";"";"Rejected at Application";"Not Eligible";40000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07797";"J027";"University/Career Fair";"Customer Support";"Support Team Lead";"Remote";"High School";"10+ years";"Michael Wagner";"2026-05-27";"";"";"";"";"Rejected at Application";"No Response";47500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07798";"J005";"LinkedIn";"Technology";"IT Support Specialist";"Pforzheim";"Bachelor";"2-4 years";"Anna Schmidt";"2024-05-01";"2024-05-10";"";"";"";"Rejected After Screening";"Not Eligible";60500.0;0.0;"9";"";"";"";9;0;0;0;0;1;0;0;0
"C07799";"J017";"Company Website";"Operations";"Operations Analyst";"Berlin";"Bachelor";"2-4 years";"Sophie Hoffmann";"2025-09-14";"";"";"";"";"Rejected at Application";"Insufficient Experience";42500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07800";"J006";"Employee Referral";"Sales";"Account Executive";"Berlin";"Bachelor";"2-4 years";"Sophie Hoffmann";"2025-06-17";"";"";"";"";"Rejected at Application";"Insufficient Experience";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07801";"J013";"Indeed";"Customer Support";"Customer Success Associate";"Remote";"Bachelor";"5-7 years";"Daniel Weber";"2026-01-18";"";"";"";"";"Rejected at Application";"Insufficient Experience";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07802";"J005";"Employee Referral";"Sales";"Business Development Representative";"Stuttgart";"PhD";"10+ years";"David Müller";"2025-05-16";"";"";"";"";"Rejected at Application";"Position Filled";61500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07803";"J023";"Company Website";"Technology";"BI Analyst";"Frankfurt";"Master";"0-1 years";"Daniel Weber";"2024-01-08";"";"";"";"";"Rejected at Application";"Incomplete Application";56000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07804";"J025";"Company Website";"Technology";"Software Developer";"Munich";"Master";"8-10 years";"Sophie Hoffmann";"2024-05-21";"";"";"";"";"Rejected at Application";"Incomplete Application";62000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07805";"J023";"Company Website";"Sales";"Business Development Representative";"Pforzheim";"PhD";"2-4 years";"Maria Keller";"2026-01-27";"2026-01-30";"2026-02-07";"";"";"Rejected After Interview";"Salary Expectations";58500.0;0.0;"3";"11";"";"";3;8;0;0;0;1;1;0;0
"C07806";"J022";"Company Website";"Finance";"Financial Analyst";"Frankfurt";"Bachelor";"2-4 years";"Thomas Fischer";"2025-07-02";"2025-07-05";"2025-07-19";"";"";"Rejected After Interview";"Skills Mismatch";49500.0;0.0;"3";"17";"";"";3;14;0;0;0;1;1;0;0
"C07807";"J008";"Employee Referral";"Customer Support";"Support Team Lead";"Karlsruhe";"Master";"5-7 years";"Thomas Fischer";"2025-12-02";"";"";"";"";"Rejected at Application";"Position Filled";49000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07808";"J016";"Company Website";"Customer Support";"Support Team Lead";"Stuttgart";"PhD";"5-7 years";"Daniel Weber";"2025-07-30";"";"";"";"";"Rejected at Application";"Insufficient Experience";48000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07809";"J004";"Employee Referral";"Customer Support";"Customer Support Specialist";"Berlin";"Master";"0-1 years";"Sophie Hoffmann";"2026-06-14";"";"";"";"";"Rejected at Application";"Incomplete Application";40000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07810";"J012";"Company Website";"Finance";"Accountant";"Stuttgart";"Master";"0-1 years";"Daniel Weber";"2024-03-16";"";"";"";"";"Rejected at Application";"Incomplete Application";48500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07811";"J016";"Employee Referral";"Sales";"Account Executive";"Pforzheim";"Master";"5-7 years";"Laura Becker";"2024-03-15";"";"";"";"";"Rejected at Application";"Position Filled";54000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07812";"J021";"Indeed";"Sales";"Business Development Representative";"Frankfurt";"Bachelor";"5-7 years";"Maria Keller";"2025-10-23";"";"";"";"";"Rejected at Application";"Position Filled";66000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07813";"J003";"Company Website";"Technology";"BI Analyst";"Frankfurt";"Bachelor";"5-7 years";"David Müller";"2024-02-08";"";"";"";"";"Rejected at Application";"Incomplete Application";80000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07814";"J025";"Company Website";"Finance";"Financial Analyst";"Berlin";"Master";"2-4 years";"Thomas Fischer";"2024-04-12";"";"";"";"";"Rejected at Application";"No Response";43000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07815";"J014";"Indeed";"Finance";"Finance Officer";"Remote";"Bachelor";"5-7 years";"David Müller";"2025-10-23";"";"";"";"";"Rejected at Application";"No Response";48500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07816";"J027";"LinkedIn";"Human Resources";"HR Analyst";"Munich";"Bachelor";"8-10 years";"Thomas Fischer";"2025-11-22";"2025-11-30";"2025-12-13";"";"";"Rejected After Interview";"Failed Interview";62500.0;0.0;"8";"21";"";"";8;13;0;0;0;1;1;0;0
"C07817";"J016";"Company Website";"Customer Support";"Customer Success Associate";"Stuttgart";"High School";"10+ years";"Michael Wagner";"2026-02-09";"2026-02-11";"";"";"";"Rejected After Screening";"Insufficient Experience";46500.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C07818";"J017";"LinkedIn";"Marketing";"Marketing Analyst";"Stuttgart";"High School";"2-4 years";"Laura Becker";"2024-08-08";"";"";"";"";"Rejected at Application";"Insufficient Experience";40000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07819";"J021";"Indeed";"Finance";"Financial Analyst";"Frankfurt";"High School";"0-1 years";"Maria Keller";"2025-09-04";"";"";"";"";"Rejected at Application";"No Response";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07820";"J025";"Indeed";"Operations";"Operations Coordinator";"Munich";"Bachelor";"5-7 years";"Sophie Hoffmann";"2024-07-24";"2024-08-01";"";"";"";"Rejected After Screening";"Salary Expectations";53000.0;0.0;"8";"";"";"";8;0;0;0;0;1;0;0;0
"C07821";"J005";"Employee Referral";"Technology";"Data Analyst";"Remote";"High School";"2-4 years";"Maria Keller";"2026-06-24";"";"";"";"";"Rejected at Application";"Position Filled";63500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07822";"J016";"Social Media";"Finance";"Financial Analyst";"Frankfurt";"Bachelor";"8-10 years";"Daniel Weber";"2025-09-03";"";"";"";"";"Rejected at Application";"No Response";62000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07823";"J001";"University/Career Fair";"Technology";"IT Support Specialist";"Munich";"PhD";"2-4 years";"Michael Wagner";"2025-12-03";"";"";"";"";"Rejected at Application";"No Response";63000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07824";"J015";"Social Media";"Sales";"Account Executive";"Remote";"Bachelor";"2-4 years";"Maria Keller";"2025-08-26";"";"";"";"";"Rejected at Application";"Not Eligible";64000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07825";"J025";"Job Board";"Sales";"Account Executive";"Hamburg";"PhD";"8-10 years";"Michael Wagner";"2026-06-18";"";"";"";"";"Rejected at Application";"Not Eligible";64500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07826";"J026";"LinkedIn";"Marketing";"Marketing Coordinator";"Berlin";"Bachelor";"2-4 years";"Michael Wagner";"2024-09-03";"";"";"";"";"Rejected at Application";"Insufficient Experience";50500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07827";"J009";"Indeed";"Customer Support";"Customer Support Specialist";"Frankfurt";"Bachelor";"0-1 years";"Michael Wagner";"2025-11-27";"";"";"";"";"Rejected at Application";"Insufficient Experience";47500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07828";"J012";"Indeed";"Technology";"IT Support Specialist";"Karlsruhe";"Master";"8-10 years";"David Müller";"2026-05-30";"";"";"";"";"Rejected at Application";"No Response";69000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07829";"J017";"LinkedIn";"Sales";"Sales Executive";"Frankfurt";"PhD";"0-1 years";"Sophie Hoffmann";"2024-07-11";"2024-07-19";"2024-07-23";"2024-07-27";"2024-08-01";"Hired";"";59500.0;4621.0;"8";"12";"16";"21";8;4;4;5;21;1;1;1;1
"C07830";"J012";"University/Career Fair";"Technology";"IT Support Specialist";"Stuttgart";"Master";"2-4 years";"Sophie Hoffmann";"2024-12-20";"";"";"";"";"Rejected at Application";"No Response";67500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07831";"J006";"Job Board";"Human Resources";"HR Analyst";"Frankfurt";"Master";"2-4 years";"David Müller";"2025-10-04";"";"";"";"";"Rejected at Application";"Not Eligible";44000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07832";"J010";"Company Website";"Operations";"Operations Analyst";"Hamburg";"High School";"2-4 years";"David Müller";"2025-01-04";"";"";"";"";"Rejected at Application";"Position Filled";64000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07833";"J013";"Job Board";"Technology";"Data Analyst";"Frankfurt";"Bachelor";"0-1 years";"Anna Schmidt";"2025-10-02";"2025-10-08";"2025-10-12";"";"";"Rejected After Interview";"Failed Interview";59500.0;0.0;"6";"10";"";"";6;4;0;0;0;1;1;0;0
"C07834";"J016";"Employee Referral";"Technology";"Software Developer";"Stuttgart";"Master";"0-1 years";"Sophie Hoffmann";"2024-07-01";"";"";"";"";"Rejected at Application";"Not Eligible";51500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07835";"J028";"Company Website";"Finance";"Finance Officer";"Stuttgart";"Bachelor";"2-4 years";"Sophie Hoffmann";"2024-03-09";"";"";"";"";"Rejected at Application";"No Response";46500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07836";"J017";"LinkedIn";"Technology";"BI Analyst";"Remote";"Bachelor";"10+ years";"David Müller";"2024-02-23";"2024-03-02";"2024-03-09";"2024-03-17";"2024-03-27";"Hired";"";76500.0;4775.0;"8";"15";"23";"33";8;7;8;10;33;1;1;1;1
"C07837";"J012";"Job Board";"Customer Support";"Support Team Lead";"Karlsruhe";"Bachelor";"5-7 years";"Daniel Weber";"2024-06-21";"";"";"";"";"Rejected at Application";"Insufficient Experience";48000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07838";"J020";"Employee Referral";"Finance";"Financial Analyst";"Frankfurt";"Master";"5-7 years";"David Müller";"2026-01-17";"";"";"";"";"Rejected at Application";"Position Filled";52500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07839";"J024";"Indeed";"Operations";"Supply Chain Specialist";"Berlin";"Bachelor";"5-7 years";"David Müller";"2025-09-09";"2025-09-17";"2025-09-26";"2025-10-07";"";"Offer Declined";"Location";57500.0;0.0;"8";"17";"28";"";8;9;11;0;0;1;1;1;0
"C07840";"J013";"LinkedIn";"Customer Support";"Customer Success Associate";"Karlsruhe";"Bachelor";"8-10 years";"Michael Wagner";"2024-11-01";"";"";"";"";"Rejected at Application";"No Response";49500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07841";"J015";"Recruitment Agency";"Operations";"Operations Analyst";"Berlin";"Bachelor";"5-7 years";"Thomas Fischer";"2025-09-05";"";"";"";"";"Rejected at Application";"Incomplete Application";67000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07842";"J007";"Recruitment Agency";"Human Resources";"HR Coordinator";"Stuttgart";"Bachelor";"10+ years";"Michael Wagner";"2025-03-23";"";"";"";"";"Rejected at Application";"No Response";62500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07843";"J026";"Company Website";"Customer Support";"Support Team Lead";"Berlin";"Bachelor";"5-7 years";"Daniel Weber";"2024-06-08";"";"";"";"";"Rejected at Application";"No Response";39000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07844";"J027";"Social Media";"Finance";"Financial Analyst";"Stuttgart";"Bachelor";"5-7 years";"Maria Keller";"2025-12-16";"2025-12-18";"";"";"";"Rejected After Screening";"Salary Expectations";69000.0;0.0;"2";"";"";"";2;0;0;0;0;1;0;0;0
"C07845";"J006";"Indeed";"Technology";"Software Developer";"Karlsruhe";"Master";"0-1 years";"Laura Becker";"2024-02-05";"";"";"";"";"Rejected at Application";"Position Filled";79000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07846";"J011";"Job Board";"Operations";"Supply Chain Specialist";"Karlsruhe";"Bachelor";"5-7 years";"David Müller";"2024-04-07";"2024-04-09";"2024-04-17";"";"";"Rejected After Interview";"Salary Expectations";47000.0;0.0;"2";"10";"";"";2;8;0;0;0;1;1;0;0
"C07847";"J009";"Employee Referral";"Operations";"Supply Chain Specialist";"Remote";"Master";"2-4 years";"Thomas Fischer";"2024-08-23";"";"";"";"";"Rejected at Application";"Insufficient Experience";59500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07848";"J028";"Recruitment Agency";"Marketing";"Marketing Analyst";"Frankfurt";"Bachelor";"8-10 years";"Michael Wagner";"2025-07-17";"2025-07-22";"";"";"";"Rejected After Screening";"Not Eligible";40500.0;0.0;"5";"";"";"";5;0;0;0;0;1;0;0;0
"C07849";"J002";"Job Board";"Technology";"BI Analyst";"Hamburg";"Bachelor";"8-10 years";"Laura Becker";"2024-11-20";"";"";"";"";"Rejected at Application";"Incomplete Application";74500.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07850";"J007";"University/Career Fair";"Sales";"Sales Executive";"Frankfurt";"Master";"0-1 years";"David Müller";"2024-11-27";"";"";"";"";"Rejected at Application";"Insufficient Experience";41000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07851";"J010";"Indeed";"Sales";"Account Executive";"Hamburg";"Bachelor";"2-4 years";"David Müller";"2025-05-06";"";"";"";"";"Rejected at Application";"No Response";66000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
"C07852";"J017";"University/Career Fair";"Customer Support";"Customer Support Specialist";"Frankfurt";"High School";"8-10 years";"Daniel Weber";"2026-01-31";"";"";"";"";"Rejected at Application";"Not Eligible";47000.0;0.0;"";"";"";"";0;0;0;0;0;0;0;0;0
